@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'','',''
'','',''
'','',3/5/2013
'','',6/5/2013
'',baru,24/12/2004
'','',''
'','',''
'','',''
'','',13/6/2012
'','',''
'',malang,15/5/2013
'','',''
'','jakarta pusat',30/4/2013
'c sakit indonesia gaza','',27/4
'',tasikmalaya,5/5
'','',''
'','',''
'','',25/4/2013
'','',8/5
'','',''
'',yogyakarta,''
'',yogyakarta,18/4/2013
'','',11/6
'',cirebon,''
'','',''
'','',15/4
'','',''
'','jakarta barat',18/4
'',yogyakarta,27/4
'',yogyakarta,''
'',yogyakarta,''
'',sorong,''
'','',6/5
'','',''
'','',22/5
'','',15/4/2013
'',medan,''
'akbar warnai rally celebes',makassar,4/5
2,surabaya,''
'','',18/4
1,surabaya,''
'',surabaya,''
'',surabaya,''
'',padang,15/4
'',bojonegoro,22/5
'','',13/5
'',jayapura,28/4/2013
'',gresik,14/5
'','',6/5
'',gresik,''
'',gresik,17/4
'',lamongan,''
'',lamongan,2/5
'',malang,17/4
'',bojonegoro,12/6
'',bojonegoro,29/4
'',pekanbaru,3/5
'','',5/5/2013
'',bandung,7/5
1,tangerang,15/4
'',bandung,''
'',bandung,''
0,bandung,''
'',tangerang,15/4/2013
1,bandung,19/5/2013
'1 geser sriwijaya fc',bandung,''
'',bandung,20/4/2013
'',bandung,25/5
'0 arema indonesia',bandung,''
'',yogyakarta,22/5
'',malang,''
'',banjarmasin,''
'',balikpapan,29/4/2013
'',pekanbaru,15/5
'',balikpapan,''
'',balikpapan,29/4
'',bantul,''
1,pekanbaru,''
'',bojonegoro,24/4
0,jayapura,''
1,jayapura,''
1,jayapura,''
'',jayapura,28/4
1,jayapura,''
'','',14/4
'',samarinda,14/4
'',jayapura,28/4
1,jayapura,''
1,jayapura,''
'',jayapura,''
1,surabaya,''
'',balikpapan,''
'','',20/5
'',balikpapan,11/5
'',lebak,18/4/2013
'',surabaya,''
'',pekanbaru,1/5/2013
2,karawang,''
'0 sip',kudus,''
'',bogor,''
'',jayapura,28/4
0,bandung,''
'',bandung,14/4/2013
'',jayapura,''
1,jayapura,''
0,palembang,''
'',bandung,14/4/2013
'',surabaya,''
0,jayapura,''
1,sorong,16/6
'',jayapura,''
1,'raja ampat',''
'','raja ampat',28/4
1,'',''
'',yogyakarta,16/4
'',balikpapan,18/5
'',balikpapan,''
'',samarinda,''
'',samarinda,18/4
2,bandung,1/6
'0 persipur',temanggung,''
'',bandung,6/5/2013
'',bandung,21/4
'',jayawijaya,28/4
'',jayawijaya,2/5/2013
'',jayapura,21/4
'',bandung,21/4
'',bandung,21/4/2013
2,jayawijaya,2/5/2013
1,jayawijaya,''
2,jayawijaya,2/5/2013
'','',20/5
'','musi rawas',29/4/2013
'','',''
'',medan,''
'','konawe utara',16/4
'','',15/5/2013
'','',4-13/5/2013
'',jayapura,''
'','',23/4
'diy tambah pasokan solar',yogyakarta,23/4
'','',15/5
'','raja ampat',22/5/2013
'','',30/4/2013
'','',23/4
'',bogor,26/4/2013
'',surabaya,24/4
'',yogyakarta,24/4
subsidi,'',14/4/2013
'','',15/5
'','',28/4
'',palembang,''
'','',''
'',pontianak,22/4
'','',1/7/2013
'','',''
'','',28/4/2013
'','jakarta barat',''
'',medan,24/4
'korsel gelar',surabaya,10-11/6/2013
'',bengkulu,4/5
'dpd bahas yenny wahid','',''
'dpd bicara yenny wahid','',14/4
'','',30/4/2013
'',lahat,20-27/5/2013
'',yogyakarta,''
'','',27/4
'','',''
'','',6/5
'','',''
'','',''
'',bandung,''
'','',24/4/2013
'',yogyakarta,''
'',banjarmasin,''
'chile hormati putus mahkamah soal sengketa maritim','',7/2/2014
'','',2/5
'',yogyakarta,27/4
'',medan,smelter
'','lampung selatan',18/4
'','',18/5
'','',15/5
'','',''
'','',25/4/2013
'','',15/4
'','',22/5/2013
'','',''
hati,'',16/4
'2 habis',sampang,''
'','',''
'','',15/6/2013
'','',4/5
'','',''
'',jayawijaya,8/5/2013
'',jayapura,8/5
'','tangerang selatan',4/5
'',ciamis,3/5
'','tangerang selatan',4/5
'',denpasar,15/4
'','',15/4
'','',4/5/2013
'mata iran temu bahrain','',''
'','',29/4/2013
'',baru,''
'',jayawijaya,8/5
'','',4/5
'',padang,25/5/2013
'','aceh tengah',15/4
'',padang,''
'',pontianak,''
'',mataram,10/4/2013
'',jayapura,27/4
'',sukabumi,''
'','',26/5/2013
'','',''
'','',28/4
diy,bantul,''
'',banyumas,7/5
'',jepara,12/6/2013
'',indramayu,''
'','lampung tengah',''
'',tasikmalaya,24/4/2013
'','penajam paser utara',''
'',sleman,''
'',lebak,''
'','',26/5/2013
'',balikpapan,19/5
'','',''
'',probolinggo,10/5
'',lamongan,10/4/2013
'',gorontalo,''
'','',21/5/2013
'',palembang,25/4
'',manado,14-18/5/2013
'',lahat,18/5/2013
'',lahat,20-27/5/2013
'',mukomuko,''
'',jambi,2/2/2006
'','tanah bumbu',''
'',solok,4/5
'',sukabumi,29/4
'','',''
'','jakarta timur',''
'',yogyakarta,''
'',tangerang,20/4
'','teluk bintuni',19/5/2013
'',denpasar,4/5
'','',16/4
'','',16/4/2013
'','',15/4/2013
'',pekanbaru,18/4
'','',''
'','',232/4
'','',24/4
'','',''
'',palembang,6/5
'rizki menang mudah','',''
'','',''
'','',20/5/2013
'','mandailing natal',19/5/2013
'','',18/4/2013
'',baru,18/4/2013
'',denpasar,15/5
'',surabaya,14/5/2013
'','',18/4
'','',23/4
'pilih baju bayi kiat','',''
'',badung,15/5
'',magelang,''
'',surakarta,7/5/2013
'',jombang,5/6/2013
'','',''
'','',''
'',palembang,6/5/2013
'','',''
'','',12/6
'',semarang,7/5
'','',7/5
na,'',23/4
'','',25/4
'','jakarta selatan',13/5/2013
'jawa bocor pln rugi',bekasi,1/4/2013
'','pidie jaya',''
'','',24/4
'','',2/5/2013
'','',''
'','',''
'','',213/5
'',lumajang,6/5
'','',''
'','',16/5
'',bangka,2/5
'','',24/5
'','',25/5
'',pasuruan,23/4
hara,'',''
'','',28/4
'',depok,18/4
'','kulon progo',20/4/2013
'','',21/4
'',semarang,26/5/2013
'',magelang,25/4
'','',7/5
'',gorontalo,''
'','',18/4
'','',6/5
'',depok,21/6
'','',12/6
'','',14/4
'','',15/5
'','',''
'','',13/5/2013
'',bogor,18/4
'','',23/5
'','',10/5/2013
'','',18/4/2013
'','',13/5
'','',6/5
'','',6/5
'','',13/5/2013
'','',15/5
'','',15/6
'','',15/4
'','',8/5
'','',27/4
'',makassar,6/5
'','',''
'','',16/5
'','',''
'','',''
'','jakarta selatan',24/5/2013
'',baru,18/4
'','',''
'','',8/5
'','',8/6
'','',15/5/2013
'','',29/8/2013
'',semarang,18/4
'','',13/5
'','',22/5/2013
'','',20/5
'','gunung kidul',''
'tariff barrier hortikultura impor',bogor,24/4
'','',24/5/2013
'','',''
'','',29/8/2012
'',pontianak,21/4
'',banjarmasin,''
'',gresik,''
'',pontianak,1/1/2015
'',palembang,''
'','',''
'syiah pecah komplot asing','',27/4
'',garut,20/4
'',lebak,6/5
'','',''
'',makassar,18/5/2013
'','',29/4/2013
'','',21/5
'','',''
'','sorong selatan',3/5
'','',7/5
'',pidie,1/5/2013
qaradawi,'',10/5
'','',16/4
'','',24/4
'',depok,''
'','way kanan',16/4
'','',26/4/2012
'','',''
'','',''
'kejar gelandang','kulon progo',''
'',bandung,13/5/2013
dunia,'',''
'','',16/4/2013
'','',13/6
'','',21/4/2013
'',semarang,30/4
'',lebak,7/5
'','',''
'',bandung,29/4
'',bandung,24/4
'',bandung,20-29/4/2013
'',bandung,24/4
'',bogor,23/5
'',surabaya,''
'',pontianak,22/5
'',singkawang,''
'',metro,25/4
'','jakarta utara',12/5
'','jakarta timur',6/5
'',metro,''
'','jakarta barat',6/5
'',bekasi,''
'',bekasi,3/6
'','',22/5
'',kampar,26/4
'',palu,24/4
'',lahat,18/5
'','musi rawas',29/4
'',bandung,26/4/2013
'','',19/5
'',tasikmalaya,''
'',pekanbaru,18/5
'','',1/5
'',metro,22/5
'','',''
'',bandung,6/5
'','',27/4
'','kepulauan aru',27/5/2013
'','nias selatan',1/5/2013
'',yogyakarta,20/4
'','',''
'',lebak,4/5/2013
'',metro,30/4
'','jakarta selatan',6/5/2013
'','tangerang selatan',24/5
'',bangka,6/5/2013
'',poso,''
'',bogor,14/4/2013
'',bandung,8/5/2013
'','',10/5
'','banda aceh',27/4
'',pidie,26/4
'',bekasi,18/4
'',surakarta,''
'',bekasi,''
'',bogor,5/5/2013
'','',20/5/2013
'','lampung selatan',4/5
'',tangerang,6/5/2013
'',poso,22/5/2013
'',surakarta,''
'',pekanbaru,''
'','',''
'','tangerang selatan',''
'','',''
'','jakarta timur',15/4
'',mimika,30/4
'','',''
'','jakarta barat',10/6/2013
'','',30/4/2013
'',pasuruan,14/4
'',jember,16/4/2013
'',metro,10/6/2013
'',samarinda,13/4
'','bandar lampung',21/4
'',kediri,2/5
'','aceh timur',11/6
'','puncak jaya',''
'','kepulauan yapen',27/4
'',surabaya,15/4/2013
'','tangerang selatan',14/6/2013
'','musi rawas',''
'',metro,24/4
'','jakarta timur',24/4
'','aceh timur',12/6/2013
'',pamekasan,4/5
'','',30/4/2013
'','jakarta selatan',21/4/2013
'','',23/5
'',palu,''
'',palu,24/5
'',ambon,25/4
'','jakarta selatan',19/5
'',semarang,15/6/2013
'',pidie,27/4/2013
'','',2/5
'istri bawa sabu',jambi,13/5
'','',15/4
'',tabanan,13/4
'',depok,15/4
'',yogyakarta,25/4
'',bekasi,31/5
'',sukabumi,28/4
'',tasikmalaya,3/4
'','rokan hilir',19/5
'',gorontalo,''
'','jakarta timur',6/5
'','',''
'',metro,15/4/2013
'','jakarta barat',15/4
'',pekanbaru,9/5/2013
'',tasikmalaya,7/5
ad,magelang,6/5
'',sampang,21/4/2013
'',bandung,19/5
'anak edar ganja',bekasi,20/4
'',metro,''
'',cirebon,''
'',metro,12/6/2013
'',ambon,16/4/2013
'','kepulauan yapen',27/4
'','jakarta selatan',10/6
'',semarang,28/4
'','jakarta utara',20/4/2013
'','lampung tengah',''
'','tangerang selatan',2/5
'','raja ampat',25/5/2013
'',medan,24/5/2013
'',medan,23/4
'','aceh tamiang',23/4
'',bangka,2/5/2013
'','solok selatan',''
'','',''
'','',''
'',poso,12/6/2013
'',metro,3/5/2012
'',bandung,''
'',ngawi,''
'','jakarta pusat',5/5
'',makassar,11/6/2013
'',tulungagung,''
'',balikpapan,15/5/2013
'',metro,23/5/2013
'','',19/5/2013
'',tangerang,7/5
'tni bubar paksa pawai bendera bulanbintang','aceh barat',''
'tni siap kawal distribusi bbm kalbar','',3/5/2013
'','',13/5
'','',30/4/2013
'','',24/4
'','',29/4
'',baru,''
'',bandung,20/4
'',serang,26/5
'','',18/5/2013
'ratu sosialita',bogor,''
'',bekasi,1/5
'',bogor,1/4/2013
'',cilacap,18/6/2013
'',depok,28/4
'',garut,28/4
'',indramayu,30/4
'','jakarta barat',29/4
'','jakarta utara',13/4
'','pasaman barat',''
'',pekanbaru,30/4
'',semarang,''
'','rote ndao',23/4
'',sampang,27/4
'',pamekasan,''
'',semarang,6/5
'',jember,24/4
'',surabaya,16/4
'',tuban,28/4
'',bekasi,28/4
'',depok,18/5/2013
'',medan,29/4
'',surakarta,''
'',surakarta,12/5
'',tangerang,5/5
'',surabaya,19/5
'','jakarta selatan',16/5
'','',15/5
'',bandung,2/5
'','',23/4/2013
'',gorontalo,18/4/2013
'','jakarta selatan',25/4
'','',19/5
'','',27/5/2013
'','jakarta selatan',15/5
'',bangka,3/5/2013
'','jakarta selatan',15/2/2013
'','',25/4
'',bandung,29/4
'',batu,6/4/2013
'','',29/4
'','',16/4
'','musi rawas',30/4
'',kendal,8/5
'',karo,2/5
'',kebumen,13/5
'',tangerang,6/5/2013
'','jakarta barat',3/5
'','tangerang selatan',8/5
'','jakarta utara',19/4
'','jakarta barat',20/4
'','',''
'','',''
'',pontianak,21/4
'',pontianak,21/4
'','',''
'klub kaya eropa','',''
'','jakarta barat',7/5
'pose seksi vitalia sesha','',''
'','',15/4
'','',14/3
'',poso,10/6/2013
'commerce naik 6 lipat','',7/5/2013
'',cianjur,14/4
'','',''
'',garut,15/4
'',karawang,1/5
'','',17/4/2013
'',jayapura,28/4
'','',7/5/2013
'','',29/4
'','',2/5/2013
'','',''
'','',13/5
'','',20/4
'','',7/5
'','',11/5/2013
'','',18/4
'','',18/4
'','',7/5/2013
'','sumba timur',7/5
'',yogyakarta,3/5
'','',20/4
'','',22/5
'','',20/4
sihat,ponorogo,29/4
'',denpasar,20/4
'',ponorogo,24/5
'',semarang,1/5
'','',30/9
'','',15/5
'','',22/5
'','',22/5
'','',15/4
'',jombang,24--29/6/2013
'',baru,''
'','',''
'','',25/5/2013
'','',27/5
'','',20/4/2013
'','',''
'',baru,''
'','',2/5/2013
'','',''
'','',24/4
'','',''
'','',9/6/2013
'',cianjur,15/5/2013
'','',''
'',bogor,8/9/2013
'',yogyakarta,27/4
'','',29/4/2013
'',rembang,24/4
'',bogor,''
tweet,'',''
'',karawang,16/4
'',denpasar,13/4
'','',29/4
'',bogor,22--23/4/2013
'','',24/4
'','',26/4
'','',''
'','',''
'','',16/4
'','',13/6
'',tasikmalaya,7/5
'','',15/5
'','',21/4
'','',22/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',6/5
'','',''
'','',26/5
'','',24/4
'','',7/5
'','',''
'','',21/5
'','',10/5
'','',''
'','',''
'',surabaya,''
'','',''
'','',''
'','',''
'',probolinggo,''
'',tasikmalaya,7/5
'','',''
'','',''
'','',7/5
'','',7/5
'','',18/4
'','',1/5
'','',''
'',serang,22/4
'','',''
'','',''
'','',14/5/2013
'','',23/5
'','',''
'','',5/5
'','',25/5
'',karawang,15/4
'',puncak,''
'',karawang,13/4
'','',''
'','',26/4
'','',''
'','',''
'',banyumas,''
'',probolinggo,''
'','',29-31/5/2013
'','',20/4
'','',''
'','',''
'pm lee bahas kembang asean',bogor,''
'','',20/4
'','',''
'','',29/4
'','',''
'','',''
minoritas,'',''
'','',''
'','',24/4/2013
'',karawang,16/4
'',situbondo,2/5
'','',7/5
'','',''
'','',''
'','',22/5
'','',20/5/2013
'','',''
'',banyumas,''
'','',17/4
'','',''
'','',27/2
'',probolinggo,''
'',metro,24/4
'','',27/4
'','',''
'',metro,''
'','',21/5/2013
'','',14/5
'','',''
'',kendari,''
'','',23/5
'','',''
'','',8/5
'',cilacap,''
'','',''
'',pekanbaru,26/5
'','',''
'','',22/4/2013
'',baru,23/4/2013
'',palembang,19/4
'','',''
'','',''
'',tangerang,''
'','',''
'','',''
'',lebak,6/5
'',tangerang,6/5
'','',1/5
'','',1/5
'',tangerang,''
'','',1/5
'','',''
2,'',''
'3 habis',puncak,''
'',medan,''
0,medan,''
'','',6/5
'','',6/5/2013
'',bontang,21/4
'',bontang,21/4
'','way kanan',''
'',cilegon,11/6/2013
'',bontang,21/4
'','rokan hilir',4/5
'rata minyak nasional naik','',''
'','',''
'','',20/4
'',cirebon,16/4/2013
'','',25/4
'','',25/4
'','',24/4
'','',''
'ktp bantu transformasi jamsostek','',15/4
'',bandung,27/5/2013
'artis main bulutangkis','',''
'belanda tandatangani kerjasama','',''
'',banyuwangi,24-26/5/2013
'','',4/5
'','',4/5
'','',17/4/2013
'','',8/5
'',semarang,''
'','',''
'','',''
'','',7/5/2013
'naik harga','',13/6
'','',''
'','',16/4/2013
'',manado,''
'','',23/4/2013
'',lebak,15/4
'',sorong,1/5
'',palu,''
'','jakarta utara',''
'1 tuan sika',karawang,''
'','',''
'',puncak,18/4/2013
'','',''
'','',''
'','',''
'','',7/5
'','',20/4
0,semarang,''
'',kudus,26/4
'',padang,5/5/2013
'',padang,5/5/2013
2,medan,''
1,pontianak,''
1,medan,''
'',pekanbaru,6/5
'',pekanbaru,11/5
'',bandung,26/4
'',bojonegoro,20/4
'',bojonegoro,1/5
'',bojonegoro,20/4/2013
'',surabaya,''
'',yogyakarta,28/4/2013
'','',''
'',surabaya,4/5/2013
'',makassar,20/4
'','',23/5
'','',26/4
83,'',''
'',bandung,19/4/2013
'','',23/5/2013
'',bojonegoro,29/4/2013
'',padang,15/4
'','',''
'','',''
'','',26/5/2013
'','',''
'','',''
'','',6/5
'',surabaya,4/5/2013
'',bandung,3/5/2013
'',bogor,15/4
'','jakarta pusat',23/5
'',kendal,29/4
'','jakarta selatan',18/4
'','',15/4
'',ambon,8/5/1873
'',bandung,8/5/2013
'','',8/5/2013
'',surabaya,''
'',jambi,''
'',bekasi,18/4/2013
'',batam,18/4/2013
'',belitung,24/5
'',banyuwangi,20/5/2013
'','',1/5
'',ngawi,18/4
'','',12/6/2013
'','',6/5/2013
'','',''
'',bandung,21/4
'',bandung,21/4/2013
'',baru,23/4/2013
'','kepulauan seribu',''
'',manado,23/4
'',depok,15/4
'','jakarta timur',22/5
'',metro,''
'',cianjur,5/5
'',bantul,18/4
'',tabanan,27/4
'',lembata,27/4
'',lebak,5/5
'','',''
'',tegal,30/4
'',makassar,20--21/5/2013
'',banjarmasin,14/4
'',semarang,26/5
'',cianjur,''
'jaga susno duadji',bandung,''
'',bandung,''
'',medan,14/4
'',bogor,''
'',sumedang,4/5
'',yogyakarta,5/5
'',yogyakarta,''
'',palu,''
'','',25/5/2013
'',grobogan,5/5
'',bengkulu,19/4
'',pekanbaru,29/4
'',manokwari,1/5
'',paniai,31/12/2012
'',bandung,21/4
'',jambi,15/5
'',yogyakarta,''
'','',17/5/2013
'','',1/7/2013
'',makassar,15/4/2013
'',purwakarta,3/5
'','jakarta selatan',22/6/2013
'','jakarta selatan',''
'',batam,''
'','gunung kidul',''
'',banjar,15/5
'',denpasar,''
'',badung,15/5/2013
'','',6/5
'','',''
'','',25/4/2013
'','',''
'','',''
'','',''
'netanyahu bicara konflik suriah','',14/5/2013
'','deli serdang',14/4
'',banjar,''
'',banjar,''
'',palembang,7/5
'klub jerman','',3/5/2013
'',surabaya,24/4
'',metro,''
'','',''
'','',''
'',majalengka,7/5
'','',''
'',garut,7/5
'',bengkulu,''
'','',15/8/2005
'','',''
'','',''
'trick lewandowski malu real madrid','',25/4
'',yogyakarta,18/5
'','',13/5
1,serang,21/5
'2 habis','',''
'',bandung,18/5
'','',15/4
'','',23/5
'',bengkulu,''
'',pontianak,''
'','',''
'','',20/4
'',bogor,27/4/2013
'','',27/4
'','',1/5
'','',6/5/2013
'',lebak,3/5
'',lebak,29/4
'',lebak,28/4
'',lebak,27/4
'',sukabumi,27/4
'','',4/5
'',bogor,25/2
'','',13/6
'','',''
'','',''
'','',''
23,'',''
23,'',19/5/2013
'','',5/5/2013
'','',7/5
'','',6/5
'',medan,''
'',manokwari,7-10/6/2013
'','',''
'','raja ampat',3/9/2009
'','',''
'','',25/5
'','',''
'','',25/5
'','',28/4
'','',''
'','',''
'','',14/4
'',lembata,14-18/8/2013
'','',''
'','',13/5
'',sleman,''
'sekjen keluarga',bandung,''
'','',10/7
'','',5/5/2013
'','',25/4/2013
'',baru,''
'',depok,19/5/2013
'',sukabumi,''
'',pelalawan,''
'','',''
'','',23/5
'',bandung,''
'','',16/5
'','',''
'','',''
'',jambi,''
'','',30/4/2013
'','',''
'','',''
'solo batal mogok','',27/4
'',kupang,1/5
'',nganjuk,1/5
'',sukabumi,22/4
'',cirebon,6/5
'layang liuk indah langit',pariaman,10/5
'',bandung,30/4
'',yogyakarta,21/7
'','',10/5
'',tasikmalaya,5/5/2013
'',balikpapan,17/4
'','bandar lampung',1/5
'',semarang,27/4
'','',''
ktp,indramayu,15/5/2013
'',lumajang,6/5
'',baru,1/5
'','kutai timur',19/4
'',banjarnegara,18/3
'',bekasi,''
'',pontianak,''
'',surabaya,28/4
'',sukabumi,5/5
'',sibolga,4/7/2013
'',sukabumi,''
'',sleman,27/4
'',surabaya,''
'',palembang,24/5
'','',6/5/2013
'','',6/5/2013
'','',4/5/2013
23,'',18/4
'aji santoso bahas skuat timnas u23','',23/4
'','',''
'','',16/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'',madiun,6/5
'','',''
'ktp bukti instansi',yogyakarta,7/5
'','',26/4
'','',14/4
'','',27/5/2013
'','',7/5
'','',''
'','',''
'','',20/4
'','',23/11/2012
'','',''
'','',11/5/2013
'','',''
'','',''
'','',15/5
'','',''
'',puncak,4/4/2013
'','',''
'','',''
'','',16/4
'luthfi canda','',''
'',metro,16/3
'',buleleng,''
'','',''
'','',18/4
'',minahasa,25/5
'','',17/5/2013
'','',27/4
'',makassar,15/4
'',bandung,''
'',takalar,4-5/5/2013
'',klaten,15/4
'','',juli-30/9/2012
'',makassar,4/5/2013
'',bekasi,29/4
'','',20/5/2013
'','',''
'','',13/4
'',madiun,6/5
'','',''
'','',''
'',kampar,''
'','',''
'','',11/6/2013
'','',5/5
'',pelalawan,7/5
'','',24/4/2013
'',sarmi,1/5/2013
'',yogyakarta,26/11/1985
'','',''
'','',14/4/2013
'','',21/5/2013
'','',6/5
'','',21/4/2013
'','',24/4
'','',''
'','',18/6/2013
'',surabaya,21/4/2013
'',manggarai,15/5
'',ternate,18-21/6/2013
'',natuna,''
'','',''
'sudanarab saudi kembang beras basmati','',26/4/2013
'turki bangun tank','',15/5
'',pekanbaru,''
'','',26/5/2013
'','',''
'','',25/5/2013
'','',7/5/2013
'',banyumas,24/4
'',karimun,1/5/13
'',yogyakarta,24/4
'','',''
'',majalengka,''
'',bandung,mipit
'',temanggung,''
'',pontianak,14/4/2013
'','',23/5/2013
keras,'',''
'','',5/5
'',purwakarta,''
'','',23/5/2013
'',surabaya,''
'',bojonegoro,25/4
'',surabaya,''
'',lebak,''
'',batang,20/4
'',banjarnegara,21/4
'','banda aceh',22/4/1205
'',yogyakarta,5/5
90,yogyakarta,''
'',yogyakarta,21/4
'','',''
'','jakarta selatan',21/4/2013
ajar,'jakarta selatan',21/4/2013
'',bogor,15/5/2013
'foto perempuan','',''
'',bandung,18/6/2013
'','',''
'','',24/4/2013
'',tangerang,''
'',tangerang,6/5
'','',18/4
'','',''
'','',''
'','',5/5
'','',''
'','',6/5
'','',''
'','',''
'','',''
'','',11/6
'','',13/5/2013
'','',''
'',semarang,10--12/5/2013
'','',4/6/2011
'',semarang,1-3/11/2013
'','',10-12/5/2013
'',semarang,10--12/5/2013
'','',''
'',buleleng,13/4
'',bengkulu,1/5
'dortmund waspada','',26/5
'',semarang,6/5
'','',24/4
'','',''
'','',22/4
'','',''
'','',''
'','',''
'',surabaya,''
'','',''
'','',25/5
0,'',21/4/2013
'','',23/5/2013
'','',4/5
'','',''
'','',''
'','',10/5
'',denpasar,15/5/2013
'','',''
'','',4/5
'','',7/5
'','',9/2/1981
'','kepulauan seribu',8/6/2013
'',balikpapan,''
'','',''
'1 babak dortmund vs madrid','',''
'','',26/5/2013
'','',19/5/2013
'','',26/5
'','',''
'','',27/5/2013
'','',18/5
'','',17/5
'','',24/4/2013
'',pekanbaru,30/4
'',pekanbaru,8/5/2013
'',jayapura,14/5/2013
'',bogor,''
'',bandung,20/4
'',padang,''
'','tanjung jabung timur',14/5
'',semarang,7/5/2013
angan,'',27/4
'',makassar,20/4/2013
'',jambi,6/5
'',denpasar,15/5
'',lebak,5/5/2013
'','',''
'',bangka,''
'','',24/4
'','',19/4
'','',16/5/2013
'',banyumas,18/4
'','jakarta timur',23/4/2013
'','jakarta pusat',''
'',bandung,29/4/2013
'',tasikmalaya,5/5
'pop as gebrakan psy 1','',17/4
'',malang,25/4/2013
'',lebak,6/5
'','jakarta selatan',''
'',bogor,''
'',tangerang,23/5
'',banyumas,18/4/2013
'',magelang,19/4
'','jakarta selatan',8/5
'',tangerang,2/5/2013
'','',11/6/2013
'','',''
'','jakarta selatan',29/4/2013
'',ambon,15/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',7/6
'','',20/5
'',tegal,12/6/2013
'','',13/6/2013
'','',''
'','',''
'','',''
'','',''
'','',26/04
'','',23/4
'','',''
'','',''
'','',''
'','',''
'','',''
'',tasikmalaya,7/5/2013
'mata untung','',''
'','',''
'','',11/6/2013
'','jakarta timur',6/5
'','',29/4/2013
'','',4/5
'','',''
'','',''
'','',17/5/2013
'','',17/5
'','',14/5
'','',''
'','',22/5
'','',''
'china hadiri temu suriah teheran mei','',''
'',pekanbaru,27/5
'',siak,15/6/2013
'','',16/4
'',kebumen,25/4/2013
'','',''
'','',''
'','',25/5
'',surabaya,''
'','',''
'','',''
'','',''
'','',23/4/2013
'','',''
'','',''
'won tuduh pasang lacak mobil istri','',''
'','',21/4
'','',6/5
'','',''
'','',7/5
'','',25/5
'',surakarta,''
'','',24/4
'','',''
'','',25/4/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'','',18/4
'','',''
'','',''
'','',''
'saham cetak laba','',''
'saham cetak rugi','',''
'saham wall street kuat','',''
'saham rugi','',''
'saham untung','',''
'',mataram,15/5
'','',18/4
'','barito timur',4/4/2013
'','',22/5
'',palembang,24/4
'','',''
'','',''
'','',12/5
'','',''
'','',14/5/2013
'','jakarta timur',12/6/2013
'','jakarta selatan',24/5/2013
'',yogyakarta,16/4
'','jakarta barat',13/5/2013
'',kuningan,18/4/2013
'',yogyakarta,25/5/2013
'',yogyakarta,1/5
'',denpasar,18/4
'','',''
'',yogyakarta,18/4
'','',23/5
'',metro,''
'','',15/4
'',mataram,''
'',tangerang,7/5/2013.siang
'',pontianak,55-27/4/2013
'','',6/5
'',semarang,''
'','',''
'','',''
'',bogor,''
'','',25/5/2013
'','banda aceh',23/4/2013
'',surabaya,19-21/4/2013
'',surabaya,5/5/2013
'',surabaya,''
'','',''
'kura aquarium raksasa','',''
'','',''
'','',5/5/2013
'','',''
'',lamongan,27/4
'','',26/4/2013
'','',''
'','',4/5
'','',''
'','',12/6
'','',''
'','',14/4
'','',19/4/2013
'','',19/4
'','',''
'',bandung,23/5
'','',''
'','',2/5/2013.
'madura bahas hukum santet',jombang,2/5/2013
'','',''
'',buru,19/4
'',boyolali,24/5
'','',28/4
'','',''
'','',1/5/2013
'','',''
'',indramayu,25/4
'','',15/4
'',manado,''
'',malang,12-14/4/2013
'',palembang,''
'',banjarmasin,5/5
'','',25/4
'','',29/4
'','jakarta selatan',18/4
'',lebak,6/5/2013
'',tasikmalaya,13/5
'',yogyakarta,14/4/2013
40,surabaya,''
'',surabaya,24/4
'',pekanbaru,21/5/2013
'',pekanbaru,21/5
'',mataram,2/5
'','',''
'','',13/4/2013
'',serang,14/4
'',semarang,3/5
'','',18/5/2013
1,baru,19/5
'2 habis',semarang,18/9/2012
'',banjarnegara,19/4
'','barito utara',6/5
'',bengkulu,22/4
'','',''
'',banjarmasin,15/5
'',wonogiri,''
'','',''
'','',''
'','',27/4
'','',''
'',nganjuk,13/5
'',tangerang,''
'',grobogan,6/5
'','',26/4/2013
'','',13/4
'',karawang,15/4/2013
'','',21/4/2013
'','',4/5
'','',15/4
'bully twitter','',18/4
'usaha 2 kaki',surabaya,1/5
'',gorontalo,14/4
'','',14/4
'','',20/5
'','',20/5
'','',24/4
'','',''
'','',22/5/2013
'',bogor,''
'','',26/5/2013
'','',18/4/2013
'','',13/5/2013
'','',14/5
'','jakarta pusat',''
'','',''
'','',30/4/2013
'','',''
'',semarang,''
'',bogor,23/5/2013
'','',''
'','',''
'','',''
'','',13/4/2013
'','',''
'','',''
'','',23/5/2013
'','',23/5/2013
kaka,serang,15/4
'','',4/5
'','',4/5
'','',''
'','',''
'2 hockenheim','',''
'','',17/12/1994
'','',''
'',serang,''
'','',''
'','',''
'',bogor,14/4
'',medan,''
'',banyumas,7/5
'',bandung,18/4
'',banjarnegara,19/4
'','',16/5/2013
